Post id,Date,Post text,Post Link,Impressions,Likes,Engagements,Bookmarks,Shares,New follows,Replies,Reposts,Profile visits,Detail Expands,URL Clicks,Hashtag Clicks,Permalink Clicks
2096649212016697354,"Sun, Sep 6, 2026",@ProphecyVIIIX Keep the reverse psychology going,https://x.com/Real_NHL_Savant/status/2096649212016697354,79,0,0,0,0,0,0,0,0,0,0,0,0
2096646503037362225,"Sun, Sep 6, 2026",@ProphecyVIIIX Not the start at all I would have wanted.,https://x.com/Real_NHL_Savant/status/2096646503037362225,105,0,6,0,0,0,1,0,0,5,0,0,0
2096630693619196025,"Sun, Sep 6, 2026",We have gone 15-5 on these plays in the last 7 days.. Lead wallet up 350k+ in the last 30 days. 12-4 MLB MLs. And he’s 1.1x on this. 3 units Brewers ML https://t.co/z4EBMKHNO4,https://x.com/Real_NHL_Savant/status/2096630693619196025,1725,12,150,0,0,0,1,0,23,32,0,0,0
2096626319895494891,"Sun, Sep 6, 2026","2 HIT. 2 MISSED. ONE LEFT. Pinnacle max is rising. Massive steam. Notre Dame -20.5. Last most-bet side of the weekend. The sharp we track is up $36,000 the last 30 days. $2,400 on this one. Beats the close 63%. We flagged at 3 units. https://t.co/cKWWXrMgua",https://x.com/Real_NHL_Savant/status/2096626319895494891,2714,9,202,0,0,0,1,0,23,13,0,0,0
2096611073592074752,"Sun, Sep 6, 2026","@sportstradeproj I actually really like this post. Love the journey and the process. Rooting for you, if you’re ever interested in a similar but alternate tool. Let me know.",https://x.com/Real_NHL_Savant/status/2096611073592074752,185,2,16,0,0,0,1,0,13,0,0,0,0
2096607903063175271,"Sun, Sep 6, 2026","@Hemiszn Good question. I’d say do what you’re comfortable with, it’s still early for CFB and our wallet list.",https://x.com/Real_NHL_Savant/status/2096607903063175271,206,1,2,0,0,0,0,0,1,0,0,0,0
2096602654818660677,"Sun, Sep 6, 2026","OLE MISS -7 IS THE #2 SLIP. We flagged the moneyline. The qualified list for CFB is growing. We flagged Ole Miss here tonight. Lead sharp is $3,100 on the ML. 1.6× his usual. 27-29. Plus $36K the last 30. Beats the close 63%. We flagged it at 3 units currently. https://t.co/ElJBqoOVVt",https://x.com/Real_NHL_Savant/status/2096602654818660677,3714,8,208,0,0,1,1,0,35,22,0,0,0
2096592230354133274,"Sun, Sep 6, 2026",@sportstradeproj There is a better way to 100k than grinding like this.,https://x.com/Real_NHL_Savant/status/2096592230354133274,213,2,15,0,0,0,1,0,10,2,0,0,0
2096590746820530387,"Sun, Sep 6, 2026",@cscottmiller22 Welcome aboard! I’ll DM you.,https://x.com/Real_NHL_Savant/status/2096590746820530387,136,1,3,0,0,0,0,0,2,0,0,0,0
2096587994815942718,"Sun, Sep 6, 2026",Just me looking around at the SharpFlow prediction engine vs everyone else.. It’s not a model… It’s not a data/trends site.. It’s not EV or Arb And I am definitely not a capper. Yet what we built here is so unique we are changing the game. You all are so early!! This is https://t.co/4OT8bEvuhm,https://x.com/Real_NHL_Savant/status/2096587994815942718,2122,12,63,2,0,0,4,0,31,15,0,0,0
2096581032434901057,"Sun, Sep 6, 2026",@TDBUbet Ya sample size really help. Besides some tweaks the growing data sample really is improving our results.,https://x.com/Real_NHL_Savant/status/2096581032434901057,78,0,0,0,0,0,0,0,0,0,0,0,0
2096575168772702328,"Sun, Sep 6, 2026",@JamKam77 Well done!! This is awesome! Winning &gt; CLV,https://x.com/Real_NHL_Savant/status/2096575168772702328,92,0,0,0,0,0,0,0,0,0,0,0,0
2096567197002867003,"Sun, Sep 6, 2026",People tell me all the time my idea is stupid… and that I should do it this way or that way. People also tell me it’s luck and no edge in this process. I just keep refining the prediction engine. And posting numbers like this. There is another way to profit. And this is it,https://x.com/Real_NHL_Savant/status/2096567197002867003,265,2,6,0,0,0,0,0,3,1,0,0,0
2096557181508141192,"Sun, Sep 6, 2026","+104.95u IN MLB. Almost half of it came from 12 plays. 11-1. We just crossed 100. Here is how we do it.👇 We target the wallets we want to track. Not all of them. We qualify every one against our metrics, everyday. Then we track every position on every game. All of it. We https://t.co/AIqb9Yt4fZ",https://x.com/Real_NHL_Savant/status/2096557181508141192,862,11,113,1,0,0,2,0,23,12,0,0,0
2096520488067502494,"Sun, Sep 6, 2026",@dominic_grauso Another gold play cash! The only gold play we had yesterday.,https://x.com/Real_NHL_Savant/status/2096520488067502494,72,1,2,0,0,0,0,0,1,0,0,0,0
2096519075551678813,"Sun, Sep 6, 2026","@matt28644 Patience is key, there will always be another day. Staying disciplined is key. Bankroll will follow. And at this rate it’ll be quick.",https://x.com/Real_NHL_Savant/status/2096519075551678813,45,1,1,0,0,0,0,0,0,0,0,0,0
2096518640623317022,"Sun, Sep 6, 2026","@ShayAvants This pretty true. This is different. It’s not a model, it’s not a data tool, and I’m not a capper…. But yet we just keep locking, sizing, and winning.",https://x.com/Real_NHL_Savant/status/2096518640623317022,51,0,0,0,0,0,0,0,0,0,0,0,0
2096518301195149666,"Sun, Sep 6, 2026",@craig3124 Just another casual 6-3 day up 7.7 units. Heater,https://x.com/Real_NHL_Savant/status/2096518301195149666,66,1,6,0,0,0,0,0,5,0,0,0,0
2096517897304658145,"Sun, Sep 6, 2026",@arb_bae Welcome aboard! We have been doing a lot of winning!,https://x.com/Real_NHL_Savant/status/2096517897304658145,60,0,1,0,0,0,0,0,1,0,0,0,0
2096489350355615754,"Sun, Sep 6, 2026",@YoBigSexy Maybe you could have done this about a month ago.. but wouldn’t recommend it now.,https://x.com/Real_NHL_Savant/status/2096489350355615754,47,1,1,0,0,0,0,0,0,0,0,0,0
2096489112622559730,"Sun, Sep 6, 2026",@YoBigSexy People tell me I have no edge all the time… and we just keep locking/sizing and moving on. https://t.co/LQ7Zui9IZy,https://x.com/Real_NHL_Savant/status/2096489112622559730,64,1,6,0,0,0,0,0,0,0,0,0,0
2096359732197879961,"Sat, Sep 5, 2026","$3.3K IN LOSING WALLETS. All of it on the Under. Zero on our side. We locked the Over. Tigers-Guardians 7.5. +125. 3 units. Lead wallet is $1,000. 1.4× his usual. 33-21. Beats the close 67%. He cashed two overs yesterday. The Under has $5.2K sitting on it at 0% ROI. https://t.co/ZkQ9iqxHkh",https://x.com/Real_NHL_Savant/status/2096359732197879961,1427,11,161,0,0,0,5,0,20,37,1,0,0
2096329607771201689,"Sat, Sep 5, 2026",@IsaiahWballer Dude. Use code upgrade. Or summer. It’s like free.,https://x.com/Real_NHL_Savant/status/2096329607771201689,81,1,8,0,0,0,0,0,3,4,0,0,0
2096326353800909215,"Sat, Sep 5, 2026",@PoppaVic_ @dominic_grauso Cash our first ticket of the year.,https://x.com/Real_NHL_Savant/status/2096326353800909215,74,2,6,0,0,0,0,1,1,2,0,0,0
2096325550348345730,"Sat, Sep 5, 2026",@IsaiahWballer You’re not a sub? I’ve seen your name around for awhile,https://x.com/Real_NHL_Savant/status/2096325550348345730,98,0,3,0,0,0,1,0,0,2,0,0,0
2096325430236074321,"Sat, Sep 5, 2026",@matt28644 And you don’t have to worry about volume or timing.,https://x.com/Real_NHL_Savant/status/2096325430236074321,85,0,1,0,0,0,0,0,1,0,0,0,0
2096322367039447548,"Sat, Sep 5, 2026",If you missed this deal. I can’t give you OJ discounts. But I can you something that’s really going to compete with results. Unlimited DMs I’ll hook you up.,https://x.com/Real_NHL_Savant/status/2096322367039447548,2361,12,68,0,0,0,2,1,30,23,0,0,0
2096251546283487616,"Sat, Sep 5, 2026",@TGraves99411 I got you!,https://x.com/Real_NHL_Savant/status/2096251546283487616,73,1,2,0,0,0,0,0,0,1,0,0,0
2096229247949918253,"Sat, Sep 5, 2026",@Jackwhitbets Hopefully up and to the right,https://x.com/Real_NHL_Savant/status/2096229247949918253,66,2,3,0,0,0,0,0,0,1,0,0,0
2096221955149980093,"Sat, Sep 5, 2026","+$1,742. He didn't buy a data feed. He didn't buy a capper. We put him on the sharp tickets. 13-3 this week. You don't have to spend hundreds of dollars on data. Or on someone who may or may not have an edge. We've got you covered.",https://x.com/Real_NHL_Savant/status/2096221955149980093,2322,12,55,0,0,1,2,2,27,10,0,0,0
2096210995408486803,"Sat, Sep 5, 2026",@PoppaVic_ @dominic_grauso You can obviously try to decipher the picks engine more.. but picking and choosing among the top tiers is hard to do.,https://x.com/Real_NHL_Savant/status/2096210995408486803,54,2,3,0,0,0,0,0,0,1,0,0,0
2096206291999801724,"Sat, Sep 5, 2026",The best part is the success has been all spread across the tiers. 10 pending plays already flagged for today! Let’s have another day! https://t.co/pbWN8nMVS5,https://x.com/Real_NHL_Savant/status/2096206291999801724,168,0,29,0,0,0,0,0,4,4,0,0,0
2096200210863001868,"Sat, Sep 5, 2026",@matt28644 Those late inning bullpens matter…. Looking at you Detroit tigers,https://x.com/Real_NHL_Savant/status/2096200210863001868,111,0,3,0,0,0,0,0,2,1,0,0,0
2096200092646552053,"Sat, Sep 5, 2026",@JamKam77 CLV is what you track if you don’t have actual winnings to track.,https://x.com/Real_NHL_Savant/status/2096200092646552053,54,0,1,0,0,0,0,0,0,1,0,0,0
2096192177810341989,"Sat, Sep 5, 2026",+60.24u IN 7 DAYS. If you joined this week the year is already paid. Raise your hand if that’s you. 40-19. In just 7 days. Not a month. Yesterday we lost one of the 5 unit plays. Real Madrid. Hit the other. Cardinals-Rockies Over 11.5. Plus money. 5 units. +6. 5-2 on the https://t.co/Iam1RmhvQK,https://x.com/Real_NHL_Savant/status/2096192177810341989,2556,23,173,0,0,0,5,2,27,26,0,0,0
2096178044578730440,"Sat, Sep 5, 2026",@dominic_grauso That is amazing! Up and to the right is what I like to see!,https://x.com/Real_NHL_Savant/status/2096178044578730440,77,1,6,0,0,0,0,0,0,5,0,0,0
2096175414875947131,"Sat, Sep 5, 2026",@dominic_grauso Nice win here! Real Madrid lost but this was still a net positive. And the mid tier was on point again today.,https://x.com/Real_NHL_Savant/status/2096175414875947131,199,1,9,0,0,0,1,0,5,2,0,0,0
2096140868650479633,"Sat, Sep 5, 2026",@PoppaVic_ Unfortunately a lot of people/services just want your monthly sub.,https://x.com/Real_NHL_Savant/status/2096140868650479633,45,1,3,0,0,0,0,1,0,1,0,0,0
2096140505990021366,"Sat, Sep 5, 2026",@ShayAvants Dodgers win 3-2 and under was special!,https://x.com/Real_NHL_Savant/status/2096140505990021366,51,0,2,0,0,0,0,0,0,2,0,0,0
